time,load1,load5,load15
2024-11-15 12:17:50,0.04,0.1,0.08
2024-11-15 12:17:45,0.04,0.1,0.09
2024-11-15 12:17:40,0.04,0.11,0.09
2024-11-15 12:17:35,0.05,0.11,0.09
2024-11-15 12:17:30,0.05,0.11,0.09
2024-11-15 12:17:25,0.06,0.11,0.09
2024-11-15 12:17:20,0.07,0.12,0.09
2024-11-15 12:17:15,0.07,0.12,0.09
2024-11-15 12:17:10,0.08,0.12,0.09
2024-11-15 12:17:05,0.09,0.12,0.09
2024-11-15 12:17:00,0.099006,0.129006,0.09
2024-11-15 12:16:55,0.1,0.13,0.09
2024-11-15 12:16:50,0.1,0.13,0.09
2024-11-15 12:16:45,0.11,0.13,0.09
2024-11-15 12:16:40,0.12,0.13,0.09
2024-11-15 12:16:35,0.15,0.14,0.09
2024-11-15 12:16:30,0.159006,0.14,0.099006
2024-11-15 12:16:25,0.16,0.14,0.1
2024-11-15 12:16:20,0.17,0.14,0.1
2024-11-15 12:16:15,0.19,0.15,0.1
2024-11-15 12:16:10,0.2,0.15,0.1
2024-11-15 12:16:05,0.14,0.13,0.09
2024-11-15 12:16:00,0.15,0.14,0.09
2024-11-15 12:15:55,0.16,0.14,0.1
2024-11-15 12:15:50,0.1,0.13,0.09
2024-11-15 12:15:45,0.1,0.13,0.09
2024-11-15 12:15:40,0.109006,0.13,0.09
2024-11-15 12:15:35,0.11,0.13,0.09
2024-11-15 12:15:30,0.12,0.13,0.09
