time,free,used,cached,buffers
2024-11-15 18:19:21,14436.543,16675.031,967.6055,19.30078
2024-11-15 18:19:20,13800.547,17308.45,970.1875,19.30078
2024-11-15 18:19:19,13801.023,17307.97,970.1836,19.30078
2024-11-15 18:19:18,13802.945,17306.06,970.1758,19.30078
2024-11-15 18:19:17,13803.215,17305.8,970.168,19.30078
2024-11-15 18:19:16,13804.707,17304.32,970.1641,19.29297
2024-11-15 18:19:15,13815.98,17293.05,970.1602,19.29297
2024-11-15 18:19:14,13817.504,17291.52,970.1602,19.29297
2024-11-15 18:19:13,13197.473,17908.94,972.7734,19.29297
2024-11-15 18:19:12,13200.648,17905.77,972.7734,19.29297
2024-11-15 18:19:11,13202.641,17903.79,972.7695,19.28516
2024-11-15 18:19:10,13204.609,17901.83,972.7578,19.28516
2024-11-15 18:19:09,13206.094,17900.35,972.7539,19.28516
2024-11-15 18:19:08,12581.695,18522.15,975.3516,19.28516
2024-11-15 18:19:07,12583.426,18520.43,975.3438,19.28516
2024-11-15 18:19:06,12585.141,18518.72,975.3438,19.27734
2024-11-15 18:19:05,12586.34,18517.52,975.3398,19.27734
2024-11-15 18:19:04,11958.312,19143.03,977.8594,19.27734
2024-11-15 18:19:03,11959.781,19141.57,977.8555,19.27734
2024-11-15 18:19:02,11960.766,19140.59,977.8477,19.27734
2024-11-15 18:19:01,11961.996,19139.38,977.832,19.26953
2024-11-15 18:19:00,11963.719,19137.66,977.8281,19.26953
2024-11-15 18:18:59,11965.473,19135.93,977.8125,19.26953
2024-11-15 18:18:58,11967.727,19133.67,977.8125,19.26953
2024-11-15 18:18:57,11969.203,19132.21,977.8008,19.26953
2024-11-15 18:18:56,11979.992,19121.43,977.8008,19.26172
2024-11-15 18:18:55,11981.746,19119.68,977.7969,19.26172
2024-11-15 18:18:54,11982.738,19118.69,977.793,19.26172
2024-11-15 18:18:53,11346.547,19752.36,980.3125,19.26172
2024-11-15 18:18:52,10706.395,20389.92,982.9062,19.26172
2024-11-15 18:18:51,10727.605,20368.73,982.8906,19.25391
2024-11-15 18:18:50,10729.574,20366.77,982.8867,19.25391
2024-11-15 18:18:49,10731.52,20364.84,982.8711,19.25391
2024-11-15 18:18:48,10733.25,20363.11,982.8633,19.25391
2024-11-15 18:18:47,10733.973,20362.39,982.8633,19.25391
2024-11-15 18:18:46,10734.988,20361.38,982.8594,19.25
2024-11-15 18:18:45,10738.441,20357.93,982.8594,19.25
2024-11-15 18:18:44,10740.473,20355.9,982.8594,19.25
2024-11-15 18:18:43,10746.133,20350.25,982.8477,19.25
2024-11-15 18:18:42,10100.262,20993.52,985.4492,19.25
2024-11-15 18:18:41,10103.414,20990.38,985.4453,19.24219
2024-11-15 18:18:40,10104.676,20989.14,985.4258,19.24219
2024-11-15 18:18:39,10105.406,20988.41,985.4258,19.24219
2024-11-15 18:18:38,10106.406,20987.41,985.418,19.24219
2024-11-15 18:18:37,10107.867,20985.97,985.4023,19.24219
2024-11-15 18:18:36,10108.59,20985.26,985.4102,19.22266
2024-11-15 18:18:35,10109.113,20984.73,985.4102,19.22266
2024-11-15 18:18:34,10110.098,20983.75,985.4062,19.22266
2024-11-15 18:18:33,9452.129,21638.87,988.2617,19.22266
2024-11-15 18:18:32,9452.152,21638.86,988.25,19.22266
2024-11-15 18:18:31,9445.484,21645.54,988.2383,19.21484
2024-11-15 18:18:30,9446.746,21644.29,988.2305,19.21484
2024-11-15 18:18:29,9447.23,21643.82,988.2188,19.21484
2024-11-15 18:18:28,9447.984,21643.07,988.2148,19.21484
2024-11-15 18:18:27,9448.164,21642.89,988.2109,19.21484
2024-11-15 18:18:26,9441.762,21649.3,988.2109,19.20703
2024-11-15 18:18:25,9442.73,21648.33,988.2109,19.20703
2024-11-15 18:18:24,9442.871,21648.05,988.3555,19.20703
2024-11-15 18:18:23,8794.062,22294.37,990.8398,19.20703
2024-11-15 18:18:22,8812.836,22275.61,990.8281,19.20703
2024-11-15 18:18:21,8814.281,22274.18,990.8164,19.19922
2024-11-15 18:18:20,8814.766,22273.71,990.8086,19.19922
2024-11-15 18:18:19,8816.465,22272.02,990.793,19.19922
2024-11-15 18:18:18,8823.863,22264.63,990.7891,19.19922
2024-11-15 18:18:17,8824.824,22263.67,990.7891,19.19922
2024-11-15 18:18:16,8173.016,22912.83,993.4414,19.19141
2024-11-15 18:18:15,8175.477,22910.38,993.4375,19.19141
2024-11-15 18:18:14,8172.984,22912.87,993.4336,19.19141
2024-11-15 18:18:13,8174.746,22911.11,993.4297,19.19141
2024-11-15 18:18:12,8182.645,22903.23,993.418,19.19141
2024-11-15 18:18:11,8183.875,22902.03,993.3945,19.18359
2024-11-15 18:18:10,8184.621,22901.28,993.3945,19.18359
2024-11-15 18:18:09,8181.16,22904.75,993.3867,19.18359
2024-11-15 18:18:08,8182.16,22903.75,993.3828,19.18359
